%Epsilons: 1) 1, 2) 5.5, 3) 10
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.414946 0.299449 0.859157 102.43 122.908 0 102.184 121.607 -1.61237
0.417521 0.301308 0.857257 102.43 122.908 0 102.42 121.249 -1.63086
0.421835 0.304424 0.854038 102.43 122.908 0 102.669 120.87 -1.63956
0.430627 0.310771 0.847338 102.43 122.908 0 102.91 120.496 -1.63115
0.439519 0.317189 0.840365 102.43 122.908 0 103.138 120.152 -1.6106
0.453205 0.327067 0.829236 102.43 122.908 0 103.373 119.787 -1.575
0.470905 0.339838 0.8141 102.43 122.908 0 103.598 119.431 -1.52421
0.488381 0.352452 0.798287 102.43 122.908 0 103.802 119.109 -1.47188
0.513084 0.370283 0.774361 102.43 122.908 0 104.004 118.77 -1.40129
0.540406 0.390002 0.74556 102.43 122.908 0 104.192 118.44 -1.32636
0.580362 0.389644 0.715093 105.252 118.998 0 104.366 118.129 -1.24738
0.609595 0.409277 0.678886 105.252 118.998 0 104.534 117.811 -1.16269
0.639315 0.42923 0.637995 105.252 118.998 0 104.696 117.491 -1.07786
0.66876 0.448997 0.592589 105.252 118.998 0 104.837 117.201 -0.990136
0.696067 0.467334 0.54506 105.252 118.998 0 104.97 116.897 -0.913481
0.722605 0.48515 0.492415 105.252 118.998 0 105.094 116.591 -0.833162
0.743313 0.499054 0.445456 105.252 118.998 0 105.207 116.298 -0.767202
0.763561 0.512651 0.392637 105.252 118.998 0 105.327 115.973 -0.693269
0.77902 0.523028 0.345788 105.252 118.998 0 105.443 115.672 -0.624582
0.791285 0.531265 0.302696 105.252 118.998 0 105.568 115.355 -0.561661
0.800992 0.53778 0.263069 105.252 118.998 0 105.691 115.047 -0.501192
0.807628 0.54224 0.231761 105.252 118.998 0 105.805 114.769 -0.452184
0.812312 0.545385 0.206648 105.252 118.998 0 105.932 114.484 -0.412066
0.815535 0.547547 0.187335 105.252 118.998 0 106.066 114.21 -0.380059
0.817776 0.549052 0.172582 105.252 118.998 0 106.196 113.967 -0.354031
0.83713 0.521771 0.164223 107.923 115.02 0 106.336 113.713 -0.339301
0.83687 0.52161 0.166049 107.923 115.02 0 106.488 113.468 -0.343323
0.835862 0.520984 0.172945 107.923 115.02 0 106.639 113.243 -0.356222
0.834085 0.519873 0.184484 107.923 115.02 0 106.811 113.003 -0.377324
0.831194 0.518073 0.201786 107.923 115.02 0 106.988 112.767 -0.408898
0.827374 0.515694 0.222513 107.923 115.02 0 107.169 112.541 -0.445211
0.821689 0.512149 0.250062 107.923 115.02 0 107.368 112.304 -0.492555
0.813519 0.507058 0.284744 107.923 115.02 0 107.58 112.073 -0.54947
0.80148 0.499555 0.328749 107.923 115.02 0 107.837 111.803 -0.617425
0.791198 0.493149 0.361678 107.923 115.02 0 108.027 111.615 -0.664402
0.777686 0.484726 0.400306 107.923 115.02 0 108.247 111.401 -0.716227
0.75971 0.473526 0.445661 107.923 115.02 0 108.481 111.174 -0.776894
0.740404 0.461494 0.488698 107.923 115.02 0 108.72 110.955 -0.82526
0.71857 0.447887 0.532029 107.923 115.02 0 108.972 110.719 -0.869973
0.699676 0.436113 0.565915 107.923 115.02 0 109.22 110.467 -0.8975
0.695984 0.40165 0.595217 110.442 110.978 0 109.459 110.215 -0.913001
0.674767 0.389404 0.62694 110.442 110.978 0 109.721 109.936 -0.921408
0.648854 0.374452 0.662401 110.442 110.978 0 109.981 109.661 -0.934712
0.616818 0.355968 0.702013 110.442 110.978 0 110.274 109.349 -0.94604
0.577464 0.333257 0.745302 110.442 110.978 0 110.571 109.03 -0.963554
0.525325 0.303172 0.79506 110.442 110.978 0 110.866 108.727 -0.993452
0.460486 0.265754 0.846952 110.442 110.978 0 111.182 108.396 -1.035
0.384267 0.221769 0.89619 110.442 110.978 0 111.506 108.057 -1.08739
0.303995 0.17545 0.936378 110.442 110.978 0 111.827 107.724 -1.13807
0.211985 0.122353 0.969584 110.442 110.978 0 112.17 107.374 -1.20882
0.12658 0.0730652 0.989262 110.442 110.978 0 112.5 107.033 -1.27976
0.0384131 0.0204609 0.999052 112.808 106.879 0 112.854 106.664 -1.3612
-0.0463614 -0.0246889 0.99862 112.808 106.879 0 113.208 106.289 -1.44731
-0.117168 -0.0624038 0.991149 112.808 106.879 0 113.555 105.913 -1.53531
-0.170236 -0.0906667 0.981223 112.808 106.879 0 113.875 105.547 -1.60693
-0.216683 -0.115401 0.969397 112.808 106.879 0 114.21 105.152 -1.68259
-0.248268 -0.132224 0.959625 112.808 106.879 0 114.504 104.778 -1.73886
-0.273535 -0.14568 0.950766 112.808 106.879 0 114.796 104.382 -1.78367
-0.290761 -0.154853 0.944181 112.808 106.879 0 115.068 103.979 -1.81143
-0.299343 -0.159421 0.940733 112.808 106.879 0 115.305 103.586 -1.81982
-0.303775 -0.161782 0.938908 112.808 106.879 0 115.536 103.169 -1.81215
-0.313768 -0.153628 0.936989 115.018 102.728 0 115.751 102.741 -1.78172
-0.317576 -0.15549 0.935397 115.018 102.728 0 115.937 102.342 -1.73325
-0.314091 -0.153785 0.936855 115.018 102.728 0 116.112 101.912 -1.67154
-0.307522 -0.150564 0.939553 115.018 102.728 0 116.274 101.483 -1.59219
-0.295574 -0.144715 0.944295 115.018 102.728 0 116.409 101.082 -1.5058
-0.280083 -0.137126 0.950132 115.018 102.728 0 116.549 100.652 -1.40727
-0.262314 -0.128425 0.956399 115.018 102.728 0 116.681 100.235 -1.30049
-0.235801 -0.115439 0.964921 115.018 102.728 0 116.794 99.8447 -1.20254
-0.200271 -0.098039 0.974823 115.018 102.728 0 116.906 99.4434 -1.09801
-0.156972 -0.0768388 0.984609 115.018 102.728 0 117.018 99.0478 -1.00109
-0.015933 -0.175392 0.98437 117.073 98.5318 0 117.088 98.698 -0.932818
-0.018361 -0.00821734 0.999798 117.073 98.5318 0 117.141 98.4228 -0.879065
0.0139473 0.00624639 0.999883 117.073 98.5318 0 117.169 98.2851 -0.854886
0.038139 0.0170727 0.999127 117.073 98.5318 0 117.153 98.2644 -0.860828
0.0489265 0.0219 0.998562 117.073 98.5318 0 117.104 98.346 -0.879771
0.0317173 0.01419 0.999396 117.073 98.5318 0 117.053 98.4975 -0.916158
0.0713046 -0.148411 0.986352 117.073 98.5318 0 117.003 98.6774 -0.967668
-0.0374476 -0.018309 0.999131 115.018 102.728 0 116.948 98.8849 -1.03835
-0.0746819 -0.0365488 0.996537 115.018 102.728 0 116.898 99.0952 -1.08941
-0.105114 -0.0514501 0.993128 115.018 102.728 0 116.846 99.2956 -1.11939
-0.122537 -0.0599817 0.99065 115.018 102.728 0 116.786 99.4773 -1.14804
-0.114487 -0.0560371 0.991843 115.018 102.728 0 116.707 99.6257 -1.18577
-0.108424 -0.0530724 0.992687 115.018 102.728 0 116.644 99.7417 -1.20941
-0.104969 -0.0513839 0.993147 115.018 102.728 0 116.593 99.837 -1.21537
-0.118816 -0.0581607 0.991211 115.018 102.728 0 116.573 99.9193 -1.20949
-0.898176 -0.439635 -0.000679024 115.018 102.728 0 116.684 99.6521 9.72748e-005
0.274252 -0.961631 -0.0071759 117.073 98.5318 0 116.863 99.2664 0.00548172
-0.13758 -0.989447 -0.0454551 117.073 98.5318 0 117.117 98.8519 0.0147057
-0.912597 -0.408415 -0.0190569 117.073 98.5318 0 117.334 98.4218 0.00368309
-0.911769 -0.40803 0.0467828 117.073 98.5318 0 117.559 98.0318 -0.0112362
-0.912511 -0.408331 -0.0242761 117.073 98.5318 0 117.847 97.606 0.00797081
-0.91278 -0.408452 -0.000534369 117.073 98.5318 0 118.106 97.1835 0.000209808
-0.91262 -0.408388 0.0185202 117.073 98.5318 0 118.396 96.7138 -0.00861549
-0.912759 -0.408442 0.00673748 117.073 98.5318 0 118.68 96.2239 -0.0035305
-0.912489 -0.408321 0.0252524 117.073 98.5318 0 118.963 95.7085 -0.0144424
-0.911379 -0.407813 0.0554661 117.073 98.5318 0 119.212 95.2006 -0.0328846
-0.704802 -0.705779 0.0716203 119.013 94.1972 0 119.464 94.6489 -0.0458431
-0.922627 -0.374709 0.0913916 119.013 94.1972 0 119.686 94.1312 -0.0549889
-0.923032 -0.374868 0.0865207 119.013 94.1972 0 119.905 93.5789 -0.0516205
-0.924922 -0.375639 0.0584401 119.013 94.1972 0 120.117 93.033 -0.034235
-0.926321 -0.3762 0.0200548 119.013 94.1972 0 120.305 92.5324 -0.0114498
-0.925767 -0.375967 -0.0400481 119.013 94.1972 0 120.493 92.0014 0.021862
-0.917918 -0.372775 -0.135888 119.013 94.1972 0 120.682 91.478 0.0717621
-0.901177 -0.365969 -0.232264 119.013 94.1972 0 120.85 90.9954 0.118736
