%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.619974 -0.366233 -0.635639 186.614 0.49324 0 185.844 0.948443 0.790055
0.633399 -0.19099 -0.694119 186.614 0.49324 0 185.842 0.726111 0.846328
0.625427 -0.00839056 -0.728385 186.614 0.49324 0 185.84 0.503624 0.901402
0.598684 0.150078 -0.740008 186.614 0.49324 0 185.838 0.298777 0.958861
0.558468 0.284399 -0.737886 186.614 0.49324 0 185.842 0.0998654 1.02063
0.514439 0.405269 -0.719773 186.614 0.49324 0 185.84 -0.116798 1.08345
0.474867 0.495245 -0.695843 186.614 0.49324 0 185.838 -0.316078 1.13713
0.439461 0.55987 -0.674537 186.614 0.49324 0 185.836 -0.497596 1.19377
0.404908 0.613139 -0.653591 186.614 0.49324 0 185.84 -0.679175 1.24977
0.373993 0.653971 -0.635684 186.614 0.49324 0 185.843 -0.854722 1.31027
0.350384 0.685811 -0.618137 186.614 0.49324 0 185.842 -1.0187 1.36275
0.328533 0.713843 -0.60064 186.614 0.49324 0 185.84 -1.18862 1.41515
0.310074 0.735637 -0.586008 186.614 0.49324 0 185.839 -1.34678 1.46576
0.297089 0.75241 -0.572885 186.614 0.49324 0 185.832 -1.48745 1.50809
0.285963 0.767396 -0.559859 186.614 0.49324 0 185.826 -1.62245 1.54352
0.274689 0.781341 -0.547194 186.614 0.49324 0 185.825 -1.75178 1.57225
0.264847 0.791688 -0.538067 186.614 0.49324 0 185.824 -1.8691 1.60555
0.258658 0.799775 -0.529815 186.614 0.49324 0 185.818 -1.96892 1.63107
0.254577 0.80573 -0.523271 186.614 0.49324 0 185.812 -2.04532 1.64864
0.253742 0.808954 -0.518912 186.614 0.49324 0 185.807 -2.0808 1.65114
0.255248 0.810848 -0.515211 186.614 0.49324 0 185.802 -2.08716 1.63958
0.260089 0.810907 -0.512537 186.614 0.49324 0 185.792 -2.07009 1.62016
0.265454 0.808125 -0.513989 186.614 0.49324 0 185.782 -2.04074 1.61168
0.273728 0.805362 -0.513681 186.614 0.49324 0 185.767 -2.00002 1.59026
0.281772 0.800793 -0.516199 186.614 0.49324 0 185.751 -1.95885 1.58064
0.285856 0.798091 -0.517919 186.614 0.49324 0 185.746 -1.92951 1.57224
0.288161 0.795576 -0.520458 186.614 0.49324 0 185.741 -1.91747 1.57706
0.28521 0.795544 -0.522241 186.614 0.49324 0 185.746 -1.92886 1.59001
0.281196 0.796662 -0.523081 186.614 0.49324 0 185.745 -1.96936 1.61692
0.276283 0.798838 -0.522964 186.614 0.49324 0 185.738 -2.03896 1.65772
0.26789 0.80337 -0.521106 186.614 0.49324 0 185.737 -2.13787 1.70667
-0.207445 0.822956 -0.518416 185.013 0.541401 0 185.724 -2.27744 1.77571
-0.192542 0.82932 -0.51498 185.013 0.541401 0 185.706 -2.44038 1.85159
-0.170753 0.834646 -0.515007 185.013 0.541401 0 185.66 -2.61997 1.95068
-0.151618 0.836877 -0.518111 185.013 0.541401 0 185.614 -2.77547 2.05348
-0.127605 0.837941 -0.523348 185.013 0.541401 0 185.537 -2.89555 2.1466
-0.105351 0.837086 -0.529904 185.013 0.541401 0 185.454 -2.96308 2.21846
-0.0823572 0.835682 -0.536291 185.013 0.541401 0 185.362 -2.99589 2.27002
-0.056323 0.83151 -0.546114 185.013 0.541401 0 185.253 -2.9987 2.32505
-0.0294193 0.826671 -0.555521 185.013 0.541401 0 185.139 -2.98992 2.37304
-0.00386573 0.821597 -0.563806 185.013 0.541401 0 185.03 -2.98699 2.42129
