%Epsilons: 1) 4.78, 2) 26.29, 3) 47.8
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
-0.537351 0.826729 -0.166653 1043.2 691.882 232.129 1040.07 681.41 241.938
-0.529432 0.833795 -0.156487 1043.2 691.882 232.129 1040.11 681.593 241.6
-0.526247 0.836556 -0.152442 1043.2 691.882 232.129 1040.19 681.797 241.327
-0.526067 0.836713 -0.152201 1043.2 691.882 232.129 1040.28 682.046 241.086
-0.52525 0.837412 -0.151171 1043.2 691.882 232.129 1040.38 682.275 240.838
-0.520549 0.841392 -0.14522 1043.2 691.882 232.129 1040.48 682.44 240.551
-0.51361 0.847095 -0.136506 1043.2 691.882 232.129 1040.55 682.525 240.295
-0.505723 0.853341 -0.126703 1043.2 691.882 232.129 1040.59 682.569 240.087
-0.498803 0.858621 -0.118174 1043.2 691.882 232.129 1040.62 682.53 239.951
-0.491973 0.863656 -0.109824 1043.2 691.882 232.129 1040.65 682.416 239.862
-0.487234 0.867046 -0.104089 1043.2 691.882 232.129 1040.73 682.26 239.8
-0.486327 0.867687 -0.102983 1043.2 691.882 232.129 1040.82 682.119 239.787
-0.484355 0.869068 -0.100605 1043.2 691.882 232.129 1040.94 681.939 239.758
-0.486246 0.867745 -0.102881 1043.2 691.882 232.129 1041.12 681.722 239.771
-0.487511 0.866852 -0.10441 1043.2 691.882 232.129 1041.31 681.486 239.776
-0.491677 0.863869 -0.109469 1043.2 691.882 232.129 1041.56 681.243 239.805
-0.49459 0.861747 -0.11302 1043.2 691.882 232.129 1041.82 681.084 239.761
-0.501154 0.856848 -0.121058 1043.2 691.882 232.129 1042.08 681.08 239.7
-0.512668 0.847854 -0.135331 1043.2 691.882 232.129 1042.44 681.212 239.611
-0.525117 0.837528 -0.150993 1043.2 691.882 232.129 1042.81 681.38 239.521
-0.538739 0.825461 -0.168448 1043.2 691.882 232.129 1043.18 681.529 239.483
-0.550633 0.814222 -0.183969 1043.2 691.882 232.129 1043.54 681.643 239.447
-0.564171 0.800572 -0.201978 1043.2 691.882 232.129 1043.93 681.725 239.472
-0.575342 0.788563 -0.217141 1043.2 691.882 232.129 1044.36 681.749 239.472
-0.585883 0.776565 -0.231709 1043.2 691.882 232.129 1044.82 681.771 239.456
-0.595238 0.765326 -0.244882 1043.2 691.882 232.129 1045.3 681.829 239.379
-0.602916 0.755663 -0.255863 1043.2 691.882 232.129 1045.72 681.885 239.304
-0.608144 0.748841 -0.263436 1043.2 691.882 232.129 1046.1 681.901 239.216
-0.610178 0.746132 -0.266403 1043.2 691.882 232.129 1046.46 681.838 239.1
-0.61022 0.746074 -0.266469 1043.2 691.882 232.129 1046.84 681.704 238.971
-0.606644 0.750817 -0.26126 1043.2 691.882 232.129 1047.24 681.451 238.781
-0.600229 0.759094 -0.251995 1043.2 691.882 232.129 1047.67 681.1 238.538
-0.592417 0.768777 -0.240881 1043.2 691.882 232.129 1048.08 680.682 238.299
-0.582969 0.779951 -0.227649 1043.2 691.882 232.129 1048.48 680.231 238.003
-0.574669 0.789306 -0.216221 1043.2 691.882 232.129 1048.9 679.716 237.769
-0.565642 0.79903 -0.203963 1043.2 691.882 232.129 1049.43 678.998 237.566
-0.556876 0.808044 -0.192232 1043.2 691.882 232.129 1050 678.117 237.426
-0.551599 0.813279 -0.185242 1043.2 691.882 232.129 1050.63 677.234 237.368
-0.547494 0.817255 -0.179845 1043.2 691.882 232.129 1051.31 676.243 237.379
-0.545202 0.819437 -0.176853 1043.2 691.882 232.129 1052.01 675.201 237.481
-0.545379 0.81927 -0.177084 1043.2 691.882 232.129 1052.74 674.232 237.637
-0.547202 0.817535 -0.179463 1043.2 691.882 232.129 1053.57 673.256 237.823
-0.549767 0.815064 -0.182833 1043.2 691.882 232.129 1054.43 672.339 237.997
-0.552344 0.812549 -0.186224 1043.2 691.882 232.129 1055.2 671.566 238.158
-0.556736 0.808186 -0.192044 1043.2 691.882 232.129 1056.05 670.939 238.295
-0.563601 0.801167 -0.201211 1043.2 691.882 232.129 1056.92 670.549 238.446
-0.569902 0.794499 -0.209722 1043.2 691.882 232.129 1057.6 670.352 238.585
-0.577652 0.785991 -0.220309 1043.2 691.882 232.129 1058.33 670.273 238.735
-0.585214 0.777345 -0.230779 1043.2 691.882 232.129 1059.06 670.188 238.908
-0.591902 0.769401 -0.240155 1043.2 691.882 232.129 1059.76 670.123 239.049
-0.601821 0.759927 -0.245605 1043.2 691.882 232.129 1060.5 670.036 239.189
-0.613954 0.750017 -0.246036 1043.2 691.882 232.129 1061.16 669.951 239.323
-0.623713 0.741442 -0.247481 1043.2 691.882 232.129 1061.69 669.902 239.465
-0.633909 0.731973 -0.24975 1043.2 691.882 232.129 1062.22 669.924 239.621
-0.643256 0.723021 -0.251916 1043.2 691.882 232.129 1062.71 669.956 239.768
-0.651849 0.71427 -0.254777 1043.2 691.882 232.129 1063.15 670.031 239.923
-0.660467 0.704929 -0.25857 1043.2 691.882 232.129 1063.61 670.107 240.116
-0.668813 0.695791 -0.261848 1043.2 691.882 232.129 1064.08 670.167 240.301
-0.675765 0.687714 -0.265315 1043.2 691.882 232.129 1064.49 670.217 240.487
-0.68271 0.679415 -0.268891 1043.2 691.882 232.129 1064.96 670.235 240.696
-0.690121 0.670458 -0.272431 1043.2 691.882 232.129 1065.43 670.289 240.903
-0.696203 0.662905 -0.275423 1043.2 691.882 232.129 1065.87 670.3 241.095
-0.702747 0.654863 -0.278032 1043.2 691.882 232.129 1066.33 670.331 241.279
-0.710077 0.646122 -0.279853 1043.2 691.882 232.129 1066.86 670.357 241.452
-0.717 0.638059 -0.280698 1043.2 691.882 232.129 1067.36 670.383 241.587
-0.724088 0.629518 -0.281786 1043.2 691.882 232.129 1067.89 670.421 241.735
-0.731644 0.620148 -0.283044 1043.2 691.882 232.129 1068.47 670.462 241.905
-0.737931 0.612185 -0.284054 1043.2 691.882 232.129 1068.97 670.51 242.045
-0.743637 0.60524 -0.284057 1043.2 691.882 232.129 1069.45 670.516 242.156
-0.748484 0.59966 -0.28316 1043.2 691.882 232.129 1069.91 670.488 242.231
-0.751449 0.596522 -0.281933 1043.2 691.882 232.129 1070.28 670.389 242.287
-0.753849 0.593779 -0.281314 1043.2 691.882 232.129 1070.62 670.289 242.359
-0.756126 0.591392 -0.28023 1043.2 691.882 232.129 1070.92 670.204 242.401
-0.757741 0.590078 -0.278634 1043.2 691.882 232.129 1071.17 670.101 242.414
-0.75788 0.59089 -0.276527 1043.2 691.882 232.129 1071.33 669.95 242.393
-0.757392 0.592729 -0.273915 1043.2 691.882 232.129 1071.45 669.78 242.343
-0.756276 0.595583 -0.270791 1043.2 691.882 232.129 1071.51 669.589 242.264
-0.75493 0.598393 -0.268341 1043.2 691.882 232.129 1071.52 669.438 242.193
-0.753223 0.601687 -0.265759 1043.2 691.882 232.129 1071.44 669.324 242.092
-0.751113 0.60565 -0.262709 1043.2 691.882 232.129 1071.29 669.231 241.954
-0.748151 0.610503 -0.259915 1043.2 691.882 232.129 1071.09 669.126 241.817
-0.745534 0.614509 -0.257987 1043.2 691.882 232.129 1070.89 669.063 241.709
-0.741502 0.619959 -0.256564 1043.2 691.882 232.129 1070.61 668.97 241.611
-0.738 0.624565 -0.255488 1043.2 691.882 232.129 1070.33 668.928 241.518
-0.733763 0.630091 -0.254119 1043.2 691.882 232.129 1069.99 668.883 241.404
-0.728446 0.636766 -0.252777 1043.2 691.882 232.129 1069.54 668.859 241.268
-0.722639 0.643885 -0.251404 1043.2 691.882 232.129 1069.06 668.843 241.124
-0.716871 0.650387 -0.25118 1043.2 691.882 232.129 1068.6 668.845 241.026
-0.708011 0.660054 -0.251094 1043.2 691.882 232.129 1067.98 668.781 240.917
-0.697199 0.67088 -0.252653 1043.2 691.882 232.129 1067.33 668.664 240.873
-0.684736 0.682827 -0.254723 1043.2 691.882 232.129 1066.64 668.512 240.847
-0.668108 0.698125 -0.257398 1043.2 691.882 232.129 1065.83 668.243 240.844
-0.647377 0.716794 -0.259056 1043.2 691.882 232.129 1064.9 667.861 240.81
-0.624078 0.737051 -0.259391 1043.2 691.882 232.129 1063.93 667.409 240.742
-0.600122 0.75923 -0.251841 1043.2 691.882 232.129 1062.78 666.78 240.637
-0.585177 0.777389 -0.230724 1043.2 691.882 232.129 1061.56 666.088 240.547
-0.569896 0.794505 -0.209713 1043.2 691.882 232.129 1060.34 665.379 240.507
-0.553577 0.811334 -0.187856 1043.2 691.882 232.129 1059 664.597 240.582
-0.536739 0.827285 -0.165867 1043.2 691.882 232.129 1057.58 663.778 240.758
-0.520481 0.841449 -0.145134 1043.2 691.882 232.129 1056.19 662.997 240.978
-0.50404 0.854643 -0.124617 1043.2 691.882 232.129 1054.69 662.245 241.301
-0.488227 0.866343 -0.105282 1043.2 691.882 232.129 1053.15 661.505 241.745
-0.47553 0.875082 -0.0900184 1043.2 691.882 232.129 1051.72 660.858 242.308
-0.464538 0.8822 -0.0769856 1043.2 691.882 232.129 1050.25 660.226 243.058
-0.454888 0.888124 -0.0656736 1043.2 691.882 232.129 1048.76 659.674 243.896
-0.4475 0.892459 -0.0570935 1043.2 691.882 232.129 1047.32 659.232 244.809
-0.442554 0.895268 -0.0513857 1043.2 691.882 232.129 1045.8 658.932 245.92
-0.44053 0.896396 -0.0490592 1043.2 691.882 232.129 1044.28 658.778 247.171
-0.440383 0.896478 -0.0488887 1043.2 691.882 232.129 1042.82 658.758 248.444
-0.461179 0.886815 -0.0295578 1027.67 685.167 248.892 1041.27 658.837 249.851
-0.464379 0.885013 -0.0332348 1027.67 685.167 248.892 1039.75 659.019 251.305
-0.468089 0.882884 -0.0375161 1027.67 685.167 248.892 1038.29 659.177 252.736
-0.474541 0.879082 -0.0450068 1027.67 685.167 248.892 1036.78 659.381 254.343
-0.481942 0.874558 -0.0536688 1027.67 685.167 248.892 1035.29 659.604 255.968
-0.490802 0.868907 -0.0641412 1027.67 685.167 248.892 1033.98 659.798 257.519
-0.50086 0.862171 -0.076168 1027.67 685.167 248.892 1032.6 659.944 259.206
-0.512458 0.853959 -0.0902334 1027.67 685.167 248.892 1031.29 660.042 260.927
-0.52302 0.846046 -0.10323 1027.67 685.167 248.892 1030.11 660.058 262.517
-0.533956 0.837393 -0.116889 1027.67 685.167 248.892 1028.92 660.003 264.164
-0.544508 0.828577 -0.130271 1027.67 685.167 248.892 1027.86 659.909 265.707
-0.554917 0.819404 -0.14368 1027.67 685.167 248.892 1026.81 659.766 267.262
-0.564406 0.810605 -0.156095 1027.67 685.167 248.892 1025.85 659.564 268.726
-0.592137 0.792265 -0.147272 1012.5 677.833 265.693 1025.03 659.354 270.074
-0.600336 0.783898 -0.158431 1012.5 677.833 265.693 1024.21 659.099 271.401
-0.60707 0.776745 -0.167728 1012.5 677.833 265.693 1023.41 658.752 272.688
-0.612481 0.770805 -0.17529 1012.5 677.833 265.693 1022.71 658.384 273.841
-0.617588 0.765033 -0.182506 1012.5 677.833 265.693 1022.06 657.991 274.967
-0.622097 0.759801 -0.18894 1012.5 677.833 265.693 1021.47 657.596 276.018
-0.626416 0.754661 -0.195165 1012.5 677.833 265.693 1020.95 657.283 276.95
-0.63075 0.749376 -0.201471 1012.5 677.833 265.693 1020.43 656.926 277.924
-0.633979 0.745351 -0.206209 1012.5 677.833 265.693 1019.89 656.548 278.851
-0.636119 0.742643 -0.209367 1012.5 677.833 265.693 1019.45 656.136 279.665
-0.637246 0.741201 -0.211041 1012.5 677.833 265.693 1018.94 655.693 280.474
-0.63843 0.739678 -0.2128 1012.5 677.833 265.693 1018.44 655.205 281.326
-0.638988 0.738957 -0.213631 1012.5 677.833 265.693 1018 654.71 282.098
-0.637501 0.740874 -0.211418 1012.5 677.833 265.693 1017.47 654.115 282.853
-0.635131 0.743897 -0.207906 1012.5 677.833 265.693 1016.94 653.465 283.58
-0.632246 0.747521 -0.203661 1012.5 677.833 265.693 1016.35 652.872 284.256
-0.628638 0.751969 -0.198388 1012.5 677.833 265.693 1015.67 652.256 284.956
-0.625497 0.755766 -0.193835 1012.5 677.833 265.693 1014.99 651.679 285.653
-0.621405 0.760612 -0.18795 1012.5 677.833 265.693 1014.25 651.121 286.306
-0.634743 0.755889 -0.160417 997.691 669.897 282.52 1013.44 650.509 287.007
-0.629985 0.761259 -0.153635 997.691 669.897 282.52 1012.53 649.939 287.733
-0.624425 0.767358 -0.145794 997.691 669.897 282.52 1011.51 649.286 288.546
-0.619515 0.772589 -0.138951 997.691 669.897 282.52 1010.54 648.657 289.359
-0.613303 0.77901 -0.13039 997.691 669.897 282.52 1009.37 647.964 290.273
-0.607522 0.784797 -0.122519 997.691 669.897 282.52 1008.22 647.314 291.185
-0.601164 0.790957 -0.113969 997.691 669.897 282.52 1006.92 646.576 292.237
-0.594474 0.797219 -0.105081 997.691 669.897 282.52 1005.52 645.799 293.374
-0.587982 0.80309 -0.0965603 997.691 669.897 282.52 1004.14 645.027 294.523
-0.581159 0.80905 -0.0877102 997.691 669.897 282.52 1002.6 644.245 295.786
-0.575025 0.81423 -0.079845 997.691 669.897 282.52 1001 643.476 297.143
-0.571566 0.81708 -0.0754478 997.691 669.897 282.52 999.469 642.788 298.575
-0.568631 0.819459 -0.0717329 997.691 669.897 282.52 997.795 642.091 300.162
-0.586108 0.808672 -0.0502687 983.286 661.376 299.366 996.15 641.497 301.824
-0.585881 0.808854 -0.0499838 983.286 661.376 299.366 994.576 640.894 303.442
-0.586872 0.808057 -0.0512342 983.286 661.376 299.366 992.89 640.25 305.245
-0.589607 0.805836 -0.0546979 983.286 661.376 299.366 991.287 639.607 307.084
-0.592068 0.80381 -0.0578361 983.286 661.376 299.366 989.824 638.983 308.781
-0.594618 0.801683 -0.0610966 983.286 661.376 299.366 988.31 638.318 310.545
-0.597791 0.798998 -0.0651765 983.286 661.376 299.366 986.854 637.709 312.261
-0.601303 0.795974 -0.0697183 983.286 661.376 299.366 985.573 637.177 313.808
-0.604398 0.793262 -0.0737479 983.286 661.376 299.366 984.278 636.605 315.364
-0.605541 0.792249 -0.0752431 983.286 661.376 299.366 983.126 636.036 316.697
-0.622275 0.78097 -0.0534831 969.304 652.289 316.222 981.958 635.404 317.99
-0.622219 0.781019 -0.0534088 969.304 652.289 316.222 980.889 634.812 319.203
-0.622509 0.780762 -0.0537902 969.304 652.289 316.222 979.919 634.259 320.335
-0.622845 0.780463 -0.0542305 969.304 652.289 316.222 978.945 633.653 321.507
-0.622579 0.7807 -0.0538821 969.304 652.289 316.222 977.991 633.087 322.604
-0.624259 0.779202 -0.0560848 969.304 652.289 316.222 977.17 632.599 323.654
-0.626171 0.777481 -0.0586046 969.304 652.289 316.222 976.356 632.114 324.709
-0.630474 0.773542 -0.0643111 969.304 652.289 316.222 975.609 631.789 325.736
-0.63454 0.769736 -0.0697538 969.304 652.289 316.222 974.925 631.538 326.65
-0.640745 0.763766 -0.0781465 969.304 652.289 316.222 974.266 631.47 327.533
-0.647362 0.757175 -0.0872278 969.304 652.289 316.222 973.692 631.48 328.313
-0.6549 0.749368 -0.0977429 969.304 652.289 316.222 973.24 631.588 328.98
-0.665113 0.73825 -0.1123 969.304 652.289 316.222 972.876 631.816 329.64
-0.675982 0.72568 -0.128208 969.304 652.289 316.222 972.594 632.165 330.184
-0.687916 0.710905 -0.146237 969.304 652.289 316.222 972.442 632.665 330.575
-0.700794 0.693681 -0.166421 969.304 652.289 316.222 972.381 633.342 330.811
-0.710235 0.680093 -0.181767 969.304 652.289 316.222 972.442 634.08 330.7
-0.71655 0.670498 -0.192322 969.304 652.289 316.222 972.554 634.863 330.313
-0.720509 0.664258 -0.199069 969.304 652.289 316.222 972.76 635.645 329.713
-0.722049 0.661781 -0.201721 969.304 652.289 316.222 973.07 636.252 329.059
-0.72434 0.658045 -0.205693 969.304 652.289 316.222 973.639 636.72 328.433
-0.729969 0.648577 -0.215623 969.304 652.289 316.222 977.193 636.684 326.829
-0.730584 0.647517 -0.216725 969.304 652.289 316.222 980.672 636.364 325.24
-0.728227 0.65155 -0.212527 969.304 652.289 316.222 983.608 636.034 323.706
-0.724661 0.657515 -0.206255 969.304 652.289 316.222 986.016 635.715 322.313
-0.70444 0.674573 -0.220715 983.286 661.376 299.366 988.237 635.551 320.839
-0.700829 0.680267 -0.214652 983.286 661.376 299.366 990.052 635.48 319.47
-0.696516 0.68688 -0.20751 983.286 661.376 299.366 991.292 635.47 318.303
-0.690228 0.696179 -0.19728 983.286 661.376 299.366 992.084 635.536 317.137
