%Epsilons: 1) 1, 2) 5.5, 3) 10
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.55917 0.0374296 0.828207 194.411 35.008 0 193.627 36.3039 -1.02809
0.568835 0.0380711 0.82157 194.411 35.008 0 193.578 36.7212 -1.03271
0.580327 0.0388351 0.813457 194.411 35.008 0 193.532 37.1081 -1.02997
0.588923 0.039402 0.807228 194.411 35.008 0 193.491 37.5122 -1.02613
0.59515 0.039814 0.802628 194.411 35.008 0 193.456 37.9136 -1.02103
0.605877 0.0405244 0.794525 194.411 35.008 0 193.417 38.2944 -1.01006
0.615451 0.0411581 0.787099 194.411 35.008 0 193.379 38.697 -0.998924
0.631127 0.0422014 0.774531 194.411 35.008 0 193.339 39.0942 -0.975056
0.643456 0.0430201 0.764273 194.411 35.008 0 193.301 39.4861 -0.957319
0.661098 0.0441948 0.748997 194.411 35.008 0 193.259 39.8424 -0.934065
0.677437 0.0764878 0.731593 194.06 40.2504 0 193.217 40.2012 -0.904001
0.690398 0.0779451 0.719218 194.06 40.2504 0 193.177 40.5473 -0.873854
0.695545 0.0785184 0.714179 194.06 40.2504 0 193.15 40.8528 -0.853727
0.696861 0.0786619 0.71288 194.06 40.2504 0 193.124 41.1729 -0.839903
0.690751 0.0779645 0.718877 194.06 40.2504 0 193.109 41.4572 -0.836817
0.674729 0.0761524 0.734127 194.06 40.2504 0 193.113 41.7467 -0.835997
0.656172 0.0740513 0.75097 194.06 40.2504 0 193.115 42.0211 -0.842148
0.629171 0.0709977 0.774017 194.06 40.2504 0 193.132 42.2634 -0.851387
0.604932 0.0682555 0.793346 194.06 40.2504 0 193.139 42.5066 -0.862968
0.57552 0.0649292 0.815206 194.06 40.2504 0 193.149 42.738 -0.880257
0.543319 0.0612871 0.837287 194.06 40.2504 0 193.166 42.9459 -0.896122
0.512299 0.0577803 0.856861 194.06 40.2504 0 193.178 43.158 -0.913162
0.470272 0.0530317 0.880927 194.06 40.2504 0 193.2 43.3544 -0.94113
-0.930157 -0.105043 0.351816 194.06 40.2504 0 196.923 44.0116 -1.22793
-0.928783 -0.104888 0.355473 194.06 40.2504 0 196.911 44.0003 -1.23753
-0.928783 -0.104888 0.355473 194.06 40.2504 0 196.911 44.0003 -1.23753
-0.927716 -0.104767 0.358283 194.06 40.2504 0 196.904 44.0008 -1.24607
-0.927657 -0.10476 0.358438 194.06 40.2504 0 196.903 43.9927 -1.24616
-0.927598 -0.104754 0.358594 194.06 40.2504 0 196.903 43.9847 -1.24626
-0.927538 -0.104747 0.358749 194.06 40.2504 0 196.902 43.9766 -1.24636
-0.926827 -0.104666 0.360607 194.06 40.2504 0 196.903 43.9605 -1.25327
-0.927629 -0.104758 0.35851 194.06 40.2504 0 196.906 43.9562 -1.2457
-0.92784 -0.10478 0.357959 194.06 40.2504 0 196.91 43.9519 -1.24485
-0.928317 -0.104835 0.356704 194.06 40.2504 0 196.918 43.9514 -1.24304
-0.928963 -0.104908 0.354997 194.06 40.2504 0 196.917 43.9595 -1.23621
-0.928963 -0.104908 0.354997 194.06 40.2504 0 196.917 43.9595 -1.23621
-0.929927 -0.105017 0.352431 194.06 40.2504 0 196.91 43.9638 -1.22361
-0.93019 -0.105047 0.351726 194.06 40.2504 0 196.915 43.9675 -1.22265
-0.930569 -0.105089 0.350711 194.06 40.2504 0 196.909 43.9718 -1.21678
-0.931326 -0.105175 0.348669 194.06 40.2504 0 196.898 43.9804 -1.20504
-0.931445 -0.105188 0.348347 194.06 40.2504 0 196.888 43.9809 -1.20013
-0.932147 -0.105267 0.346439 194.06 40.2504 0 196.877 43.9814 -1.18851
-0.932268 -0.105282 0.346109 194.06 40.2504 0 196.867 43.9819 -1.1836
-0.932649 -0.105324 0.345068 194.06 40.2504 0 196.862 43.9862 -1.17773
-0.932649 -0.105324 0.345068 194.06 40.2504 0 196.862 43.9862 -1.17773
-0.932391 -0.105296 0.345776 194.06 40.2504 0 196.857 43.9824 -1.1787
-0.931803 -0.10523 0.347375 194.06 40.2504 0 196.859 43.9824 -1.18542
-0.931277 -0.105169 0.348801 194.06 40.2504 0 196.85 43.9749 -1.18734
-0.931219 -0.105163 0.348958 194.06 40.2504 0 196.849 43.9668 -1.18744
-0.930091 -0.105036 0.351991 194.06 40.2504 0 196.842 43.9593 -1.19608
-0.930033 -0.105029 0.352148 194.06 40.2504 0 196.841 43.9512 -1.19618
-0.930359 -0.105066 0.351274 194.06 40.2504 0 196.835 43.9475 -1.19042
-0.930569 -0.10509 0.35071 194.06 40.2504 0 196.839 43.9432 -1.18956
-0.9303 -0.10506 0.351431 194.06 40.2504 0 196.835 43.9394 -1.19052
-0.930241 -0.105052 0.351591 194.06 40.2504 0 196.834 43.9314 -1.19062
-0.930241 -0.105052 0.351591 194.06 40.2504 0 196.834 43.9314 -1.19062
-0.929971 -0.105022 0.352312 194.06 40.2504 0 196.83 43.9276 -1.19158
-0.929759 -0.104998 0.352878 194.06 40.2504 0 196.826 43.9319 -1.19244
-0.929486 -0.104968 0.353605 194.06 40.2504 0 196.821 43.9281 -1.1934
-0.92906 -0.10492 0.354738 194.06 40.2504 0 196.813 43.9367 -1.19512
-0.928845 -0.104895 0.355309 194.06 40.2504 0 196.809 43.941 -1.19598
-0.928413 -0.104846 0.356449 194.06 40.2504 0 196.801 43.9495 -1.19771
-0.927979 -0.104798 0.357593 194.06 40.2504 0 196.793 43.9581 -1.19943
-0.927822 -0.10478 0.358005 194.06 40.2504 0 196.79 43.9704 -1.20019
-0.927383 -0.104731 0.359155 194.06 40.2504 0 196.782 43.979 -1.20191
-0.927776 -0.104775 0.358125 194.06 40.2504 0 196.776 43.9832 -1.19606
-0.927556 -0.10475 0.358703 194.06 40.2504 0 196.772 43.9875 -1.19692
-0.927335 -0.104725 0.359281 194.06 40.2504 0 196.768 43.9918 -1.19778
-0.927052 -0.104693 0.36002 194.06 40.2504 0 196.764 43.988 -1.19874
-0.927273 -0.104718 0.359443 194.06 40.2504 0 196.768 43.9838 -1.19788
-0.927273 -0.104718 0.359443 194.06 40.2504 0 196.768 43.9838 -1.19788
-0.927494 -0.104743 0.358865 194.06 40.2504 0 196.772 43.9795 -1.19702
-0.92721 -0.104711 0.359606 194.06 40.2504 0 196.767 43.9757 -1.19798
-0.928046 -0.104805 0.357418 194.06 40.2504 0 196.77 43.9714 -1.19041
-0.927764 -0.104773 0.358156 194.06 40.2504 0 196.765 43.9677 -1.19137
-0.928317 -0.104836 0.356703 194.06 40.2504 0 196.764 43.9596 -1.18476
-0.92865 -0.104874 0.355825 194.06 40.2504 0 196.758 43.9559 -1.17902
-0.929598 -0.10498 0.353309 194.06 40.2504 0 196.75 43.9521 -1.16656
-0.929434 -0.104962 0.353744 194.06 40.2504 0 196.736 43.9489 -1.16265
-0.929826 -0.105006 0.352701 194.06 40.2504 0 196.719 43.9376 -1.15213
-0.929879 -0.105013 0.352558 194.06 40.2504 0 196.709 43.9301 -1.14738
-0.930276 -0.105058 0.351496 194.06 40.2504 0 196.693 43.9188 -1.13687
